"","gen","sig1","sig2","a1","a2","r","logL","accept_rate"
"4838",4837000,0.00526594905040353,0.0018442438980336,0.463963408380964,2.81510258229529,0.100841185359017,-16.0897878660178,0.227
"4839",4838000,0.00508595264225471,0.00227288240191954,0.4639633261691,2.68022369787599,0.480724254781861,-14.8198817826661,0.249
"4840",4839000,0.00302127749849506,0.00163372401864963,0.463963326168632,2.68040570205696,0.377306633084616,-16.2928831943371,0.21
"4841",4840000,0.00315044193721363,0.00226662758540904,0.463963326168647,2.68040570516328,0.385016405655506,-16.8092515413923,0.262
"4842",4841000,0.00537618193361281,0.00292048039174292,0.463963326159551,2.68040570517066,0.204829651648094,-17.235645909289,0.24
"4843",4842000,0.00424274131739526,0.00262965637167145,0.4639633256254,2.6804057172848,0.31506163732985,-15.1392246051243,0.25
"4844",4843000,0.004277235199286,0.00153206372367428,0.463964926204946,2.68015486786433,0.470036041474182,-15.8146004923131,0.252
"4845",4844000,0.0043845395739672,0.00165401245701678,0.442952674247291,2.7492597084928,0.236010744983134,-14.8195393370073,0.281
"4846",4845000,0.00451562874472841,0.00218508748746121,0.574016285713818,2.7492597084928,0.41888667314445,-13.689792192566,0.152
"4847",4846000,0.00244902275266387,0.00169356274764953,0.575987962069496,2.93407727703882,0.343115886047584,-17.2447611405102,0.126
"4848",4847000,0.0026366754864345,0.00158355117112389,0.571805371547954,2.7705029265036,0.399692828660368,-16.2768963701044,0.32
"4849",4848000,0.00621032884976983,0.00290890233908896,0.571805649458461,2.77050247050385,0.604846779938446,-16.350107403594,0.167
"4850",4849000,0.006115539054995,0.00176860979834878,0.571804754859523,2.77050143319179,0.423244538734167,-15.2975252916646,0.327
"4851",4850000,0.00608970299236226,0.00201601939720475,0.571804781293796,2.77050101920882,0.174206317185282,-16.0342342986696,0.203
"4852",4851000,0.00324821655068309,0.00274268790837712,0.571804563982909,2.77037017408626,0.128994081069592,-16.1514840225584,0.347
"4853",4852000,0.00522597753961219,0.00281558283793727,0.578703531841092,2.57621182138376,0.48752504109537,-16.0823733823615,0.141
"4854",4853000,0.00479882504626824,0.00172482303768543,0.613634103347417,2.63742317916607,0.511435353419691,-15.9040737772937,0.238
"4855",4854000,0.00450914109055748,0.00223641185255499,0.613634103347417,2.63734457754485,0.436240861471428,-14.4041511538278,0.154
"4856",4855000,0.00560958761596417,0.00131808708127624,0.962727427118507,2.63734650485187,0.221980246183932,-19.2637730757055,0.218
"4857",4856000,0.0049681741245192,0.00216957580673863,0.960233061821899,2.63734650485282,0.429231617658075,-16.5615417509809,0.159
"4858",4857000,0.00558152178204252,0.00264915537308741,0.960241808804145,2.63734650485285,0.0830823217470078,-18.4134148894559,0.359
"4859",4858000,0.00604165845235656,0.00232604024471552,0.960241808799209,2.63734650485285,0.536757118155664,-18.583273207568,0.175
"4860",4859000,0.00563328697001126,0.00236242238636921,0.96024180879924,2.63734650485285,0.356361945911754,-16.9015305474165,0.278
"4861",4860000,0.00405368282603719,0.00168258721201099,0.96024180879924,2.63734650485285,0.354528300823479,-16.5657508207588,0.304
"4862",4861000,0.00395211059115358,0.0019684969965367,0.96024180879924,2.63734650485285,0.0515642732995336,-17.0670774386374,0.227
"4863",4862000,0.00613643037327138,0.00330324494284232,0.96024180879924,2.63734650485284,0.247919354992121,-19.4512733429621,0.357
"4864",4863000,0.00654820751406797,0.00226936959951706,0.960241808799235,2.6373465049464,0.216424665557319,-18.1675974400003,0.122
"4865",4864000,0.00397061709781962,0.0023076023293406,0.960241808799115,2.63734264824525,0.12273078208866,-16.658137588919,0.339
"4866",4865000,0.00479955536958185,0.00240974413835953,0.960241810589013,2.55806489296467,0.571429822522679,-20.2441990050438,0.234
"4867",4866000,0.00656671917588149,0.0030809128418784,0.960241585781332,3.083433679443,0.427899976162408,-18.0189737238319,0.203
"4868",4867000,0.00334274002544464,0.00209458716374686,0.914628042365039,3.083433679443,0.266519719692087,-15.594815999331,0.243
"4869",4868000,0.00276473839858382,0.00171345344629649,0.798924261064817,3.083433679443,0.272910032085557,-16.7571037446418,0.071
"4870",4869000,0.00327715519500741,0.00188164954267993,0.798924261064817,2.89661318308541,0.383053944554833,-13.7630075178367,0.308
"4871",4870000,0.00404042670544387,0.00274925814995684,0.804600103318205,2.89659200267343,0.435366546559277,-14.3480562240404,0.06
"4872",4871000,0.00643683063693346,0.00222117388490212,0.755657988329739,2.89658789785223,0.474953456161376,-15.3438404741678,0.281
"4873",4872000,0.0039390920531651,0.00285563266852132,1.00537042521385,2.86244647833735,0.498040795446157,-16.1757316562915,0.205
"4874",4873000,0.00453909374037363,0.00191219488729254,0.82186648129974,2.91081822690337,0.138529785357743,-14.6992734523326,0.227
"4875",4874000,0.0031315963373634,0.00194078297928569,0.821891659076263,2.98923232455211,0.384278845580451,-14.5858293834597,0.162
"4876",4875000,0.00348568069647348,0.00242525428483094,0.821833870874882,2.98264552889506,0.585189190143522,-16.7364787079927,0.323
"4877",4876000,0.00260774586710123,0.00222772228785786,0.821503583994667,2.98264565342753,0.189941950669024,-16.4320389464019,0.286
"4878",4877000,0.00342056160618134,0.00241640628953877,0.830123888625356,2.98264572198829,0.434600962465043,-14.6336749257674,0.17
"4879",4878000,0.00375834895500931,0.00141192419246838,0.715803273952107,2.98264577142821,0.161395951129201,-15.8330811419659,0.33
"4880",4879000,0.00488154120656141,0.00190998415718285,0.620090365221326,2.9826456282965,0.352292219268219,-14.718469319679,0.133
"4881",4880000,0.00526416331470523,0.00208830783902542,0.656945930215665,2.98274089148303,0.262792517786646,-15.1201342152586,0.327
"4882",4881000,0.00415543820835174,0.00205607792452008,0.813786297500435,2.86539434189099,0.0828382187170132,-14.9393311477638,0.275
"4883",4882000,0.00588620595122981,0.00182666445449783,0.601295918571406,2.68051585535149,0.390564376659871,-15.3466793237355,0.156
"4884",4883000,0.00594477212144326,0.0019478830003021,0.539864868219457,2.66782402872887,0.274443120652889,-16.5318644877219,0.316
"4885",4884000,0.0060970382662099,0.00179896173744707,0.536356783143014,2.80549594100335,0.136822744111028,-16.3892978278641,0.198
"4886",4885000,0.00344648435220951,0.00287672506405123,0.235999360446866,2.6670861135692,0.131609959387204,-19.8991728945538,0.242
"4887",4886000,0.00412907198902596,0.0018669181487547,0.14778273983884,2.75759343864657,0.176175119582904,-18.3081451858263,0.306
"4888",4887000,0.00412907198902596,0.00205202368952039,0.257437083552755,2.67144313207775,0.291472795836443,-16.289489019693,0.0770000000000001
"4889",4888000,0.00493433107235087,0.0022007838484361,0.540061979170961,2.65150823236518,0.273754480201791,-14.9615950920981,0.381
"4890",4889000,0.00524511087781484,0.00173391168185597,0.540061979170961,2.65173481841939,0.487939288050642,-15.6710534402621,0.0800000000000001
"4891",4890000,0.00363275677251393,0.00247621022357021,0.446106318043081,2.65173440793203,0.372801182990512,-15.1270742063727,0.36
"4892",4891000,0.00455695377453828,0.00183581795816935,0.498495545390972,2.6517417209987,0.378924847366561,-14.5194780667492,0.216
"4893",4892000,0.00598822523124762,0.00211244396835163,0.505824547668382,2.73080798123891,0.354642205604043,-15.2596827720405,0.243
"4894",4893000,0.00654456570760653,0.00431200074205663,0.673306721954339,2.46893655643279,0.207188619610588,-23.0856992449004,0.223
"4895",4894000,0.0048605956075864,0.00320952271848072,0.450554379977487,2.47178569490688,0.48667932293453,-17.6961897464108,0.343
"4896",4895000,0.00460977806852836,0.00315538455545835,0.0950911912557319,2.47184862877134,0.459917738117621,-20.264853881071,0.1
"4897",4896000,0.00381250323495937,0.00265817190461314,0.511722443030127,2.47184473097245,0.307115386211775,-16.9805479434886,0.316
"4898",4897000,0.00455377428936232,0.00297432194963242,0.515106139703575,2.47935107562217,0.435964206737549,-17.0727819107353,0.26
"4899",4898000,0.00527728990283485,0.00232592127056517,0.515136189244449,2.93097338529554,0.325406622777614,-15.2986608186257,0.163
"4900",4899000,0.00417680621944588,0.0019737542067367,0.515089344212709,2.69933737314267,0.4636011335784,-14.1932081967039,0.225
"4901",4900000,0.00548149082421347,0.00161590715085715,0.515238871489327,2.70242058244346,0.378513167005417,-15.3590243339069,0.359
"4902",4901000,0.00455729559794851,0.00215240792995148,0.517425079548263,2.70033125129181,0.298415608664703,-14.2617268951932,0.248
"4903",4902000,0.00399055376732213,0.00172728044612201,0.734856042017891,2.98799527474382,0.355405682697274,-14.1726209379593,0.224
"4904",4903000,0.00486436575431281,0.0020432668213233,0.588673456838361,2.99114105289315,0.324104711056842,-14.9260297817537,0.241
"4905",4904000,0.00517372919097027,0.00171312285964545,0.60353724696685,2.70369579393391,0.433042666299921,-14.7483986868558,0.252
"4906",4905000,0.00592037638460479,0.00151603357134775,0.607969239711653,2.94296334125969,0.347372118445023,-16.3901239365908,0.169
"4907",4906000,0.00404506432893758,0.00155821661692306,0.648442232703412,2.71866281876033,0.283608383558009,-14.1321385237174,0.303
"4908",4907000,0.00387711018464678,0.00256448944687233,0.615671917023916,2.64959207955293,0.501144362814743,-16.0438785257857,0.201
"4909",4908000,0.00367714767105287,0.00219203751646485,0.582247392947436,2.72477587241741,0.414369293367881,-13.7984781112954,0.236
"4910",4909000,0.00358541776985257,0.00220204140776531,0.588042257492684,2.66845212680634,0.361147444956745,-14.0735945211998,0.284
"4911",4910000,0.00328738548430039,0.00193253019005408,0.846281989032624,2.42895398232284,0.0643014005462091,-20.3362509408171,0.244
"4912",4911000,0.0030490268894494,0.00205473069762473,0.870666440535082,3.05357166750745,0.464341621059782,-16.1458920365569,0.211
"4913",4912000,0.00362831521944241,0.00185172394847865,0.540762329796504,2.81886592575613,0.216953542727433,-14.0197348426831,0.262
"4914",4913000,0.00396818752037993,0.00217944635304264,0.96081037475147,2.94630521485309,0.102969550664255,-15.7775621241064,0.249
"4915",4914000,0.00629141324422048,0.00239699667646589,0.676733645427095,2.75840535963936,0.606480431963595,-16.9937444893907,0.257
"4916",4915000,0.00378364094734978,0.00287676800195057,0.885010270888339,2.86741805657568,0.289437769956115,-15.1853987567103,0.155
"4917",4916000,0.00433200222018263,0.00295908115901547,0.811420672934704,2.86814268386174,0.464770207286217,-14.804968062706,0.225
"4918",4917000,0.00535394101085912,0.00233074074592671,1.08721940165056,2.87488988840193,0.190451149415391,-16.6328731654462,0.321
"4919",4918000,0.00524626888804652,0.00188640530149114,0.757579757654612,2.80482973186408,0.484285934504649,-15.431969985216,0.282
"4920",4919000,0.00880351045559243,0.00290170531932255,0.451877670175448,2.71496793472099,0.722800877308839,-20.6872847065496,0.113
"4921",4920000,0.00656239805791302,0.0029214954187626,0.811313046769887,2.97940255844977,0.331338609178841,-17.3450642522576,0.281
"4922",4921000,0.00388221432572973,0.00336948130721678,0.585313139512544,2.71776425709052,0.285304993671563,-16.3897541648024,0.237
"4923",4922000,0.00587049184283232,0.00194545998442304,0.549474607455121,2.782740851536,0.420281841298379,-14.8151299475605,0.246
"4924",4923000,0.0036947576970923,0.00183852803261041,0.643801276408686,2.70642704889069,0.221235973639762,-13.9737247637007,0.227
"4925",4924000,0.00458770644934322,0.00272174574248727,0.515572484506755,2.70402050301501,0.363886325861283,-14.9149086326252,0.216
"4926",4925000,0.00467535787775766,0.00266807702915088,0.300723508299413,2.52623591156424,0.546233840699076,-17.2490857551761,0.233
"4927",4926000,0.00434591156913075,0.00225253487568687,0.300765305423876,2.52562942736233,0.315209829825824,-18.6479204502076,0.322
"4928",4927000,0.00377053580576272,0.00238827056365443,0.300766975626408,2.84329433678214,0.211348297071296,-16.8633700883568,0.208
"4929",4928000,0.00399011594742607,0.0027408994148482,0.300690850370598,2.58690631009173,0.385076314603442,-16.9106737130817,0.167
"4930",4929000,0.00827315569231182,0.00183513588318289,0.291043428860686,2.60646607805759,0.605185060589576,-21.0043960319449,0.262
"4931",4930000,0.0041271376571288,0.00184345886964931,0.696907719095142,2.60561818829808,0.371982949634166,-14.8830815491445,0.211
"4932",4931000,0.0053241965081626,0.00194116416182484,0.705560393620747,2.60561818251997,0.25702256192011,-15.8624767651495,0.324
"4933",4932000,0.0041414795563733,0.00184290071773666,0.778698391036775,2.6056182723876,0.435729220600153,-15.6919575957419,0.119
"4934",4933000,0.00372381764634546,0.00210007832005989,0.517164174828743,2.6055732666518,0.340229669102563,-14.7040841613784,0.35
"4935",4934000,0.00693626154059081,0.00256247761398993,0.513706818914306,2.64335166967284,0.650325162200034,-17.9499778011066,0.112
"4936",4935000,0.00622580024821487,0.00185990713453322,0.512716010772936,2.9303677739953,0.499510486681232,-16.7809031722888,0.314
"4937",4936000,0.00475032167172775,0.00235020523866344,0.509255032007681,2.73622060825791,0.387383395553384,-14.237205179344,0.112
"4938",4937000,0.00384010847464365,0.00178948168086095,0.508863318936454,2.73606840896197,0.435072885545718,-14.1826922421249,0.405
"4939",4938000,0.0041550049728429,0.00188346864148604,0.511211219924885,2.73604695847136,0.368315186556715,-13.7736612978712,0.143
"4940",4939000,0.00526457052723001,0.00212541846178131,0.563602165899202,2.73604577467835,0.38211087529681,-14.2509049586074,0.315
"4941",4940000,0.00723185772797739,0.00148437278289365,0.546291953420462,2.73604577339042,0.191947402019579,-18.3430466346066,0.247
"4942",4941000,0.00425035179492289,0.00243637039908612,0.49098969690299,2.73604585480468,0.381374401094652,-14.2844870116769,0.242
"4943",4942000,0.0041624415108605,0.00239371397353384,0.435096872021842,2.7360460329067,0.372254314455219,-14.589273163096,0.248
"4944",4943000,0.00275603220464108,0.00173774523547465,0.623094111812261,2.7354003272837,0.245920813926515,-15.0204992050408,0.306
"4945",4944000,0.00393892339268653,0.00169218451712001,0.396286526584184,2.81193156419117,0.206958444077904,-15.2050435475067,0.143
"4946",4945000,0.0054518386115897,0.00198130227712576,0.39735227314177,2.55877961588854,0.478834867170276,-16.3421055787174,0.232
"4947",4946000,0.00449458589272441,0.00239926326163947,0.397126605515621,2.64650872069461,0.380212629562781,-15.1504086826519,0.136
"4948",4947000,0.00567033326958319,0.00184834869941515,0.39712593482388,2.6465852658367,0.299066372463758,-16.1204722715058,0.393
"4949",4948000,0.00402368599715878,0.0016579542547036,0.397154628380858,2.64658526202965,0.458748828295939,-15.7786040309587,0.111
"4950",4949000,0.00388854754864766,0.00261365539050461,0.397156076215245,2.64658526202957,0.357395136090454,-15.6119035631433,0.436
"4951",4950000,0.00632844513996225,0.00214936503039346,0.39713174740794,2.64658526202963,0.182577201919117,-17.6539080963517,0.0920000000000001
"4952",4951000,0.0067555117469808,0.00232788753722868,0.66895247484586,2.64658526202565,0.212592442910392,-17.53510188779,0.263
"4953",4952000,0.00398370282160901,0.00187172675284391,0.592475770216549,2.64658540103563,0.320516910947744,-14.155344304115,0.215
"4954",4953000,0.0038444444674952,0.00196008654004609,0.591376223585866,2.64963795350991,0.473349096127169,-14.5995349436801,0.319
"4955",4954000,0.00417166618704814,0.00300819219793508,0.591284883647497,2.79908448409886,0.344029746734086,-15.0855915748357,0.119
"4956",4955000,0.00443221865499758,0.00218624589240084,0.64479301781669,2.76299571696796,0.360341457351088,-13.475384989296,0.26
"4957",4956000,0.00265018995081432,0.00214408560943259,0.690298979560509,2.82912280812304,0.216643371679397,-15.2817339558202,0.279
"4958",4957000,0.00461336813596397,0.00218388101516883,0.870900960011192,2.86090023502422,0.249195993372997,-14.1624768973484,0.162
"4959",4958000,0.00740785292866407,0.00264471889131147,0.851455551036553,2.86019116106322,0.486447352902175,-16.8720986974327,0.301
"4960",4959000,0.0067386217242485,0.00164696229131943,0.851461028965835,2.86046927764854,0.381012715249253,-16.2790626197511,0.171
"4961",4960000,0.00427747847097881,0.00205731728570684,0.851461288206624,2.84599783185353,0.486165108600974,-13.9234519993769,0.275
"4962",4961000,0.00513302357537125,0.00260452648136361,0.851461279744101,2.87817338817693,0.486787046224361,-14.5750458859283,0.3
"4963",4962000,0.00411427239421794,0.00352005010627145,0.851457141602638,3.07012741111817,0.440334042830838,-16.9881931341422,0.213
"4964",4963000,0.00444349052402118,0.00341894248427727,0.848014679732154,2.88645682909816,0.516249130805144,-16.1131602694722,0.162
"4965",4964000,0.00370042823788783,0.00192566631972839,0.915174939284731,2.8868117141729,0.206780510800994,-14.2265847953484,0.288
"4966",4965000,0.00513275308247937,0.00281114304865902,0.596386197296302,2.88681143291161,0.454537484481894,-15.0946571467772,0.153
"4967",4966000,0.00567954050155761,0.00295272182726321,0.596394211174177,2.88681143290981,0.0340784729708535,-18.329860390985,0.313
"4968",4967000,0.00400701223722302,0.00258613104823319,0.596394220762118,2.88681143290956,0.433220517009401,-14.3580157095783,0.156
"4969",4968000,0.00486678293310351,0.00216777148490802,0.596394220779074,2.88681143290923,0.348071775111563,-14.02835868286,0.354
"4970",4969000,0.00469310008123976,0.00244620946556727,0.596394220778704,2.88681145305143,0.416875934119511,-14.1982392720418,0.23
"4971",4970000,0.00363547516193497,0.00203014050090686,0.596394219708027,2.88673031606084,0.527021351619662,-15.2165491217845,0.182
"4972",4971000,0.00364665194315559,0.00256485547458239,0.596394207354441,2.87987298791567,0.447511597140238,-14.5832048338151,0.321
"4973",4972000,0.00336839391307443,0.00173384999772406,0.595652968103011,2.73664562980717,0.231685124675651,-14.077077671499,0.159
"4974",4973000,0.00482575306629199,0.00169965851450593,0.477093565782074,2.72138870976258,0.323186437107244,-14.581556418267,0.248
"4975",4974000,0.00505324326511248,0.00234760552220411,0.492057045305324,2.72526017957046,0.23539104436289,-15.2401871129711,0.155
"4976",4975000,0.00412466174755867,0.00402094252989579,0.648987324025929,2.7252643469046,0.162256774694405,-18.7705750407069,0.31
"4977",4976000,0.00328794034259584,0.00299008310693494,0.830440335706648,2.72835921423756,0.476564264485216,-16.5438522192045,0.217
"4978",4977000,0.00379755762672998,0.00220916616951956,0.828581750445694,2.75126804534113,0.395012063680767,-13.8790798328872,0.235
"4979",4978000,0.0066111190274985,0.00318060704725456,0.756059647169918,2.76741216920202,0.670189272978509,-17.7631987879277,0.219
"4980",4979000,0.00407425071543648,0.00172064512961267,0.779707346309709,2.80590249323282,0.337479910109032,-13.3777357010699,0.216
"4981",4980000,0.00382193362581829,0.00178755512096436,0.782480999134996,2.80589615214936,0.373798633757556,-13.3387056393728,0.274
"4982",4981000,0.00365339216627801,0.00227065378016282,0.782482282478355,2.80588966312939,0.236053853210952,-13.86078679961,0.3
"4983",4982000,0.00268611093889856,0.00225405758152295,0.782505557048584,2.82237320700643,0.204432191618395,-15.479854895384,0.283
"4984",4983000,0.00447986246802325,0.00206370846356474,0.842970888426286,2.74812163866249,0.273506124204777,-14.0571000079952,0.132
"4985",4984000,0.00585155254441115,0.0034992714883715,0.601469130237438,2.9714258525555,0.451322575690727,-17.6525821636669,0.209
"4986",4985000,0.00327994485394033,0.00181793199963051,0.603308318210699,2.98602938313606,0.0905293956656017,-15.9359044732088,0.266
"4987",4986000,0.00422785196237305,0.00199955958616576,0.574269373661764,2.98607717283013,0.161532363013941,-15.1925900356294,0.245
"4988",4987000,0.0038261280447896,0.0026256477413758,0.569173130462133,2.98607717281866,0.447682216557076,-15.6222073987544,0.111
"4989",4988000,0.00613091821525749,0.00236390964300735,0.568961717727306,2.98607717283317,0.378508554665672,-16.3296124765736,0.474
"4990",4989000,0.00409137027224204,0.00184198443029066,0.570751765851104,2.98607717283205,0.181440573856154,-15.0807661008251,0.145
"4991",4990000,0.00725337403173416,0.00226118895510699,0.596443561136078,2.98607717283208,0.552808941285205,-17.9411305701195,0.0930000000000001
"4992",4991000,0.00444887086715072,0.00202149371033051,0.821396755385585,2.98607717283746,0.396400427895604,-13.9654484978839,0.263
"4993",4992000,0.00282975649186503,0.00202358333994894,0.820179065934446,2.98607751382184,0.135632192616875,-16.0278133590367,0.275
"4994",4993000,0.00434319639060287,0.00241279648617742,0.820126173108404,2.98497906141188,0.346340684633114,-14.2344715158545,0.243
"4995",4994000,0.00341639167663563,0.00232228507512893,0.765385350249743,2.93805566727273,0.292038280193596,-14.0393236797872,0.2
"4996",4995000,0.00490091461957891,0.00285494818255532,0.931279034011333,2.93805566727273,-0.0834861814830668,-19.2462326355427,0.169
"4997",4996000,0.00585385060962668,0.00316486755530577,0.931401755294833,3.08813354187377,0.401178129880839,-17.5419830668443,0.245
"4998",4997000,0.00547052927578187,0.00254334204495969,0.931401729496582,3.09127728976919,0.493981412966954,-16.113956598419,0.248
"4999",4998000,0.00359756452265673,0.00254477272108068,0.931402434200575,3.09127729933187,0.617330381199373,-18.5293257960535,0.257
"5000",4999000,0.00265389239765644,0.00217594911176837,0.932354996922858,3.0912772992275,0.329055378571069,-17.2943516275938,0.319
"5001",5e+06,0.00693635637520349,0.00357517090685753,0.829989300180204,3.0912772992361,0.501838191900704,-19.0796149324303,0.221
"5002",5001000,0.00413213345979155,0.00255399986682795,0.669610617075855,3.09127729972673,0.278667621320053,-15.9119929105889,0.222
"5003",5002000,0.00480406393078239,0.00192791960498803,0.672564927777078,3.09127946174461,0.211037258983789,-16.3252059321975,0.301
"5004",5003000,0.0045575571630411,0.00173394223736888,0.672565255802625,3.07791003878209,0.307650461652521,-15.9703461421176,0.221
"5005",5004000,0.00560377929623558,0.00155172001930076,0.672565255797467,3.05328885822462,0.313537350662006,-17.6443623495184,0.182
"5006",5005000,0.00343979187168355,0.00203751287936928,0.672565255797302,2.77093309970268,0.151635269131605,-14.2650614828038,0.243
"5007",5006000,0.00433730750308726,0.00219837208465053,0.67256525579814,2.77084710571842,0.370566490979999,-13.3920046321114,0.291
"5008",5007000,0.00585100460493416,0.00230198130613492,0.672565252517704,2.77084652821205,0.0894249991513137,-16.5890224329011,0.151
"5009",5008000,0.00364766631668197,0.00130566919695426,0.672549222221339,2.77084652823402,0.297952455001876,-15.0647509363699,0.355
"5010",5009000,0.00526750156434913,0.00178933985474362,0.453636929420758,2.7708465282207,0.165500017374396,-15.6574815333563,0.159
"5011",5010000,0.00645369122956517,0.00142797783906209,0.45397443782434,2.77084652823618,0.351374577836365,-17.2785963876491,0.224
"5012",5011000,0.00392569479084891,0.00283582923700588,0.851626838309504,2.77084652755257,0.0841116378625344,-16.4382750605877,0.257
"5013",5012000,0.00680463889592195,0.00271960361962465,0.848462134542175,2.77084721863146,0.322406688684153,-17.1290599328991,0.26
"5014",5013000,0.00451914491776107,0.00224092916413273,0.848469055688199,2.96962860897179,0.0917599148366098,-15.7568000155473,0.251
"5015",5014000,0.00541549174199255,0.00240534542558938,0.848468617011587,2.69034162224931,0.0982961750311757,-16.7939183930379,0.205
"5016",5015000,0.00712750429213679,0.00175970585628282,0.848462458789572,2.69034162224931,0.283570153314182,-17.601186448242,0.181
"5017",5016000,0.00370275146637564,0.00247526127642682,0.58018165781847,2.91699723380175,0.207612652647477,-14.8643138731713,0.251
"5018",5017000,0.0060920108812886,0.00193662293601726,0.815577996976805,2.91700092641046,0.208487523037731,-15.8022174968532,0.279
"5019",5018000,0.0053677905073343,0.00221720060125111,0.876500781722178,2.91700092585394,0.160525862755769,-15.6403871560249,0.106
"5020",5019000,0.00436248078883157,0.00260432889619051,0.87656481056145,2.917000925854,0.475728809049373,-14.4002548505155,0.319
"5021",5020000,0.00541696319241335,0.00173820758613434,0.876564809193928,2.917000925854,0.441652556323403,-14.8118509841698,0.258
"5022",5021000,0.00730764310743734,0.00280873354796048,0.876564809677452,2.91700092584165,0.40329404848586,-17.4436980809195,0.316
"5023",5022000,0.00340363136942455,0.00206364675138073,0.876583669702746,2.91700101704499,0.30343976671214,-13.9094893364609,0.212
"5024",5023000,0.00491372273092102,0.00205821078236704,0.866832676572365,2.91932411259919,0.429485639862189,-13.9544379831743,0.322
"5025",5024000,0.00486165998827445,0.00190952183885409,0.782855631572975,2.9684407012708,0.343315277893444,-14.1474123454107,0.14
"5026",5025000,0.00306490092026254,0.00205956184048443,0.567042704891695,2.9684407012708,0.245316106105632,-15.2536550800418,0.179
"5027",5026000,0.00600171934652328,0.0024467010213913,0.557826902289648,2.96812784210885,0.420186990352028,-16.1127876631664,0.226
"5028",5027000,0.00584029349693699,0.00375293440841701,0.557827178830699,2.9730605281459,0.609688396482096,-18.8124763205544,0.264
"5029",5028000,0.00460461947129201,0.00180839500142667,0.557827178790482,2.97306034191582,0.203339528001063,-15.169170578776,0.25
"5030",5029000,0.00591791045069739,0.00312683478922475,0.557827178793739,2.97306036524055,0.52431756461174,-17.2259070308051,0.224
"5031",5030000,0.00476179919053432,0.00355124049295112,0.557827375783626,2.97302055876103,0.242191240866615,-17.9629170862197,0.308
"5032",5031000,0.00477767122360154,0.00231597339984683,0.557769117937805,2.90712736883147,0.0899009652032121,-15.8909502941351,0.29
"5033",5032000,0.00363474292845702,0.00179605582568267,0.731180558904692,2.87807905972073,0.123988351288514,-14.3614428352551,0.206
"5034",5033000,0.00328868464949637,0.00212311694539442,0.926095404971141,2.91661211419634,0.133191455050547,-15.4210959758879,0.189
"5035",5034000,0.00400787065150502,0.00134014276627025,0.479514801463457,2.88040350898641,0.285711315736761,-15.8772038955443,0.249
"5036",5035000,0.00500716590759438,0.00259783600162985,0.479511080151641,2.71852676126129,0.441485583401302,-14.8813382681427,0.251
"5037",5036000,0.00671133995941769,0.00297315976082416,0.479511081269035,2.67519732193252,0.456890709310236,-17.1827897753694,0.254
"5038",5037000,0.00339623898055201,0.00247577683486463,0.479511079194636,2.46006726853113,0.377687075070586,-17.4371375641852,0.211
"5039",5038000,0.00518400726335501,0.00353741810891009,0.480567672604756,2.63284303946585,0.49449031433019,-17.1298806476616,0.248
"5040",5039000,0.00386685109297992,0.00271325779589116,0.643324273429421,2.6311196213676,0.0982557446930155,-16.509656291922,0.212
"5041",5040000,0.00430366143449236,0.00212454279155908,0.610723033964456,2.62460218934938,0.437756881018651,-14.4681998764816,0.231
"5042",5041000,0.00430608726273165,0.00133374736632453,0.604400602031036,2.65920925455375,0.194020196843505,-16.4889226227632,0.323
"5043",5042000,0.00516038510639403,0.00317676025225503,0.451359872270165,2.69239727803646,0.0928049182870039,-18.6270032520774,0.136
"5044",5043000,0.00444305190029713,0.00197535712713065,0.563155965165705,2.73827412673635,0.238414209753659,-14.0566629533453,0.287
"5045",5044000,0.00503340086219541,0.00296687624788783,0.540248245080807,2.73693215108637,0.604115810750637,-16.0800206448902,0.214
"5046",5045000,0.0044286890098924,0.00247032960561556,0.652498367013849,2.73715065637798,0.467525108596262,-15.6558990906286,0.274
"5047",5046000,0.00554971833515057,0.00375818864411617,0.652497486095905,3.07500826821697,0.293442649128632,-19.2659985432337,0.261
"5048",5047000,0.0057118788834119,0.0023932221892747,0.652497557944173,2.74792346510455,0.430160564812433,-14.6986255910857,0.152
"5049",5048000,0.00426972794960862,0.00186482156571788,0.652497558020852,2.83977749783873,0.277508747128468,-13.4040509235959,0.184
"5050",5049000,0.00602848798742724,0.00171479288981515,0.652497558021808,2.83692889025055,0.545918914504335,-16.2631600321543,0.273
"5051",5050000,0.0062036210968174,0.00238963671983663,0.652497558032092,2.83692896574452,0.19250546762853,-16.2906213643474,0.276
"5052",5051000,0.00334397432059841,0.00187915600277403,0.652497557750403,2.83692896757803,0.0772267996242801,-17.7121491524816,0.266
"5053",5052000,0.00647432058953558,0.0024415497853857,0.65250785856233,2.83692994361132,0.299434855402446,-16.0378686574589,0.217
"5054",5053000,0.00307917162927171,0.00260781434339326,0.645138812594884,2.7830993064074,0.438835371551092,-15.1739923270271,0.325
"5055",5054000,0.00585775422835371,0.00157994042378358,0.645138812594884,2.7830993064074,0.533112169093501,-16.5887224911338,0.147
"5056",5055000,0.00630979813684302,0.00288997426113266,0.659534897535863,2.83559248479625,0.442588932737903,-16.019885724657,0.178
"5057",5056000,0.00361972533969668,0.00201006291625887,0.661602037101934,2.77782348417806,0.414608708389712,-13.4348543234035,0.193
"5058",5057000,0.00344575322710138,0.00166623999767003,0.661601940264692,2.77780746289973,0.362789159262328,-13.6578487151221,0.311
