"","gen","sig1","sig2","a1","a2","r","logL","accept_rate"
"144",143000,0.00621537458643157,0.00362651009536592,0.826868284264927,-0.741697801896568,0.0298315830973921,-20.9948613971249,0.263
"145",144000,0.00411448938063917,0.00239742758030406,0.714718637140524,-0.741697802079817,-0.397205185966045,-16.2352470445051,0.201
"146",145000,0.00567582577132302,0.00318853093030662,1.1905448799964,-0.741697802072364,-0.105944515211615,-20.1325765521534,0.218
"147",146000,0.00542645418985635,0.00232898115543338,1.19084232201299,-0.741697802015228,-0.278231450661579,-19.1017122178422,0.322
"148",147000,0.00499182124107148,0.00297169835009301,1.19084304325379,-0.741699525877243,-0.196964230166776,-18.7611337194995,0.197
"149",148000,0.00592653496071194,0.00211675640799703,1.19084304265282,-0.740732007174043,-0.210450682082687,-20.046805287706,0.247
"150",149000,0.00801880342528011,0.00257030248197622,1.19084304265129,-0.799765408389467,-0.340202944710376,-22.0586215495156,0.2
"151",150000,0.00408635485978114,0.00310551146635478,1.19084304265128,-0.799765408389467,-0.161878217473441,-18.4785554979705,0.228
"152",151000,0.00582936767398842,0.00269271751114313,1.19084304265123,-0.770248480337875,-0.204626395202989,-19.2571740960839,0.266
"153",152000,0.00539377668523309,0.00311070501798301,1.19084304297446,-1.00852097626726,-0.435427155565641,-19.0464821074592,0.217
"154",153000,0.00451251994961076,0.00308850589485732,1.19084380821339,-1.02204473910902,-0.33246369345156,-18.3037002644822,0.303
"155",154000,0.00584904026500847,0.00249604940855678,0.826564635345701,-1.02197122734024,-0.39112237013669,-18.6778472798226,0.157
"156",155000,0.00473504870728391,0.00315840584738107,0.745994683755788,-1.02200571700086,-0.340967599115651,-17.2560299092009,0.258
"157",156000,0.00662344167300953,0.0026885117998934,1.07912018253518,-1.01423283174643,-0.555944158759367,-21.4624604801276,0.208
"158",157000,0.00455560070670528,0.0023783823472505,1.05869787681696,-0.516357573066453,-0.292792013253004,-19.8995262069138,0.18
"159",158000,0.0036090169817457,0.00368095903220309,1.05871994828878,-0.685784771348657,-0.114569934423429,-18.9063800426916,0.209
"160",159000,0.00323748720551944,0.00350095712903485,1.05871994830194,-0.685788090980415,-0.35571081503379,-19.3276810187379,0.349
"161",160000,0.00373673163906979,0.00365047803939517,1.05871994830193,-0.685787550107327,-0.316894479142925,-18.5582010252813,0.178
"162",161000,0.00390737105274446,0.00214774700284908,1.05871994830193,-0.685786244128192,-0.265101999992622,-17.7255513340712,0.281
"163",162000,0.00523882296628162,0.00209398574334818,1.05871994830193,-0.685809350777785,-0.412879736148164,-20.0431883151303,0.228
"164",163000,0.00328762326276528,0.0029405859602773,1.05871994830193,-0.686593408740505,-0.137998820191545,-17.9243341322114,0.254
"165",164000,0.00469594865548014,0.00268440289268962,1.0587199483072,-0.971530192466757,-0.357271363601332,-17.0599551515281,0.221
"166",165000,0.00288965570524006,0.00407610035502077,1.05871994826821,-0.623064860946553,-0.0793865266707934,-21.5264203381585,0.187
"167",166000,0.00608170159200237,0.00252745173515418,1.05996498441129,-0.623063702044688,-0.248557707990238,-19.6229489119602,0.364
"168",167000,0.00388859751014486,0.0032748742614498,1.08162291937378,-0.623011549260064,0.0528127075858609,-19.9927455519189,0.163
"169",168000,0.00386733995397811,0.00357972811108878,1.08162291937378,-0.623011265516436,-0.215921770569966,-18.9254967648472,0.208
"170",169000,0.00354684901538196,0.00279894630470198,1.08162291937378,-0.623033067642014,-0.11260307628171,-18.3266070123408,0.23
"171",170000,0.00433035856958903,0.00328930996754682,1.08170759640687,-0.625368659805108,-0.197517020805693,-18.4773973627867,0.119
"172",171000,0.00473509748310195,0.00399353050280414,1.14855853965675,-1.09470398241914,-0.157501164862844,-20.774683769733,0.251
"173",172000,0.00349433524811312,0.00387026039186656,0.665286676886503,-0.814649307432081,-0.377387432495195,-17.720874432677,0.273
"174",173000,0.00466708549465242,0.00295367620362987,0.678538324035349,-0.682657154603569,-0.249440310066843,-18.5351473307617,0.112
"175",174000,0.00477319122339618,0.00287495454433709,0.662209765336943,-1.00493054537825,-0.305324700257702,-17.2195591503822,0.355
"176",175000,0.00398505774661168,0.00255223051084031,0.689280269348692,-0.748892091499028,-0.401945268162915,-16.1292896515102,0.213
"177",176000,0.00313709709950016,0.0027967882297222,0.764130687279502,-0.780931146736215,-0.228119597401612,-15.8483121345756,0.1
"178",177000,0.00324368940825653,0.00270318208152219,0.605488911671678,-0.780926670932911,-0.114030660752835,-16.5977864367069,0.4
"179",178000,0.00324368940825653,0.00178811822379619,0.605488911671678,-0.780926670896575,-0.289919103997676,-18.1869533168682,0.064
"180",179000,0.00310088457545198,0.00245055566610825,0.737170694662639,-0.780926670922595,-0.257931829760774,-15.8755706771806,0.39
"181",180000,0.00424680430047258,0.00245055566610825,0.737170694662639,-0.780926670922595,-0.373440282121126,-15.8785284448902,0.071
"182",181000,0.00477225575396006,0.00265410310734385,0.737170796278025,-0.78092667113499,-0.210150678016359,-15.9711874072401,0.248
"183",182000,0.00645169875612553,0.00228024258170084,0.737470511072746,-0.78092671250332,0.0914587184830798,-21.0459995255355,0.297
"184",183000,0.00614587037837053,0.00416076868386514,0.982390562618699,-0.761131570088357,-0.2085529867155,-20.7774246920066,0.183
"185",184000,0.00497991314569498,0.0031805540492346,0.901471064547928,-0.670390381757457,-0.472754092740781,-18.0612127096235,0.218
"186",185000,0.003691741348542,0.00241972942523009,0.893324475589612,-0.875248596442742,-0.188814674519273,-15.6576720217006,0.188
"187",186000,0.003691741348542,0.00295687682338339,0.893323536174246,-0.908409778690499,-0.309320675850755,-15.8538912927875,0.201
"188",187000,0.00370596531390973,0.00250612705842241,0.893323535823973,-0.908408343090023,-0.564278182191817,-20.7300231924112,0.31
"189",188000,0.00392603442120221,0.00282243305796768,0.893323539531419,-0.908408343309351,-0.210718561997562,-15.7672306886392,0.258
"190",189000,0.00392603442120221,0.00281175839729823,0.893430873759302,-0.908383599132413,-0.232861312105455,-15.7010656513987,0.208
"191",190000,0.00379442590839157,0.0031747306496879,0.71318674443315,-0.927225049050425,-0.344388175476438,-16.3566723636128,0.289
"192",191000,0.00284234298229648,0.00243841292646561,0.994374753960201,-0.891914676590889,-0.301908451640512,-17.6523867904265,0.233
"193",192000,0.00284234298229648,0.0027330809776284,0.973487752211784,-0.954279995140166,-0.0689566317026871,-19.1899941385944,0.227
"194",193000,0.00405867532346659,0.00328677677630605,1.1541264428296,-0.942473697464461,-0.334181649245516,-17.9822749807767,0.256
"195",194000,0.00571385936728612,0.00365814620149834,1.02484790497289,-0.819786834571455,-0.401251349980217,-18.7362846742324,0.289
"196",195000,0.00455618167057375,0.00319508103150575,0.83501697948844,-0.623721798465385,-0.216539692939695,-16.9758231804092,0.162
"197",196000,0.0053877169578268,0.00348396109459761,0.863228540358084,-0.623493796985504,-0.178220408967943,-18.6222418835405,0.209
"198",197000,0.00484663988692291,0.0023952867371859,0.910568777361314,-0.899303056673434,-0.124945125641106,-16.8500393149621,0.28
"199",198000,0.00380435936768887,0.00315754557539397,0.678232205008544,-0.631327711081533,-0.134181560280876,-16.802986005943,0.225
"200",199000,0.00436421669687814,0.00227338406021173,0.555627385504392,-0.562130311967284,-0.157246889178518,-17.7822419877149,0.253
"201",2e+05,0.00401645780823139,0.00215966344317687,0.702798323208718,-0.889657319527981,-0.303302210948564,-16.2194021526931,0.214
"202",201000,0.0045082290496069,0.00226225356985156,0.633140544755389,-0.686290007559219,-0.342662382563144,-16.5436640426843,0.236
"203",202000,0.0026515525908933,0.00357271844803013,0.632933695303661,-0.710875371959119,-0.385508798894321,-19.8896064182257,0.234
"204",203000,0.00381461431337197,0.00289561273733189,0.634304845946623,-0.777091345479422,0.0596950165231104,-18.1385540516972,0.266
"205",204000,0.00477554829978757,0.00271997551459781,0.676098460635108,-0.773814990840116,-0.238889214232529,-16.0211078152601,0.205
"206",205000,0.00341083477077047,0.00268857619945381,0.676093004285587,-0.774014596503225,-0.34800541038524,-15.9661226326914,0.107
"207",206000,0.00620610995971699,0.00279756267201483,0.676096467864233,-0.774024135987361,-0.347014516371687,-17.8585785305092,0.406
"208",207000,0.00485505331699075,0.00340166563151253,0.676096257081807,-0.774024812004375,-0.106141160378755,-17.6526487637727,0.12
"209",208000,0.00527255094256179,0.00269452627816194,0.676096257031998,-0.774024814269744,-0.322420419991421,-16.5340930780793,0.375
"210",209000,0.00381198124292439,0.00288574091143757,0.676096257166603,-0.774024736971278,-0.207731975813876,-15.6369916248515,0.184
"211",210000,0.00463570001900279,0.00212977639054203,0.676096257185645,-0.774024894640912,-0.177018246311877,-16.4817545568089,0.252
"212",211000,0.0044268786588057,0.00262349199002691,0.67609625716651,-0.774028339933963,-0.263001456552998,-15.6389038002799,0.309
"213",212000,0.00452892071883405,0.00205259293241734,0.676096257144611,-0.774030566815334,0.0815325382669183,-19.2865097931421,0.161
"214",213000,0.00507285253445285,0.00259428497389083,0.676096288998021,-0.805220271904912,-0.437043810849333,-17.0241107367309,0.325
"215",214000,0.00448338261463393,0.0020659735608431,0.676096670774543,-0.805220271904912,-0.223136711748659,-16.3903163070378,0.103
"216",215000,0.00400456580030884,0.00293275164916938,0.981520679427566,-0.745131832372711,-0.312712144892914,-16.361285635171,0.375
"217",216000,0.00350715573638411,0.00230005547023376,0.981520679427566,-0.877453688137226,-0.273527631067766,-16.2193057596045,0.112
"218",217000,0.00445170299246282,0.00279836411730188,0.981520679427566,-0.702835718023536,-0.2445838893768,-16.5804665040417,0.265
"219",218000,0.00286681163385707,0.00351159239322989,0.981119507384496,-0.503026238993107,-0.438145790724953,-23.1856689282231,0.116
"220",219000,0.00607309021983866,0.00425321316699484,0.981179165571022,-0.982513203090717,-0.199732896262207,-21.1314975926886,0.336
