taxon	slide_no	leaf_no	ivd	dias	dcell	delta	phloem_path	bs_cellsize	bs_length	bs_width	palisade_cellsize	palisade_length	palisade_width	ws_cellsize	ws_length	ws_width	ws_wall_thickness	n_mucilage_cells	mucilage_cell_area	leaf_thickness	leaf_area	mucilage_total_area	ias	area_for_ias	ias_by_area	lmes	lmes/ias	threedee	threedee.types	perimeter	width	thicknessXwidth	gh
Grahamia_bracteata	Grahamiabracteata_25.3_Largeimage1_20x	1	NA	NA	0.397756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0
Grahamia_bracteata	Grahamiabracteata_25.3_Largeimage1_20x	1	NA	NA	0.358914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0
Grahamia_bracteata	Grahamiabracteata_25.3_Largeimage1_20x	1	NA	NA	0.428738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0
Grahamia_bracteata	Grahamiabracteata_25.3_Largeimage1_20x	1	NA	NA	0.43176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0
Grahamia_bracteata	Grahamiabracteata_25.3_Largeimage1_20x	1	NA	NA	0.408439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0
Grahamia_bracteata	Grahamiabracteata_25.3_Largeimage1_20x	1	NA	NA	0.472982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0
Grahamia_bracteata	Grahamiabracteata_25.3_Largeimage1_20x	1	NA	NA	0.323147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0
Grahamia_bracteata	Grahamiabracteata_25.3_Largeimage1_20x	1	NA	NA	0.434949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0
Grahamia_bracteata	Grahamiabracteata_25.3_Largeimage1_20x	1	NA	NA	0.514502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0
Grahamia_bracteata	Grahamia_bracteata_lf2sl2_10x	2	0.46955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0
Grahamia_bracteata	Grahamia_bracteata_lf2sl2_10x	2	0.265564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0
Grahamia_bracteata	Grahamia_bracteata_lf2sl2_10x	2	0.315518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0
Grahamia_bracteata	Grahamia_bracteata_lf2sl2_10x	2	0.367134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0
Grahamia_bracteata	Grahamia_bracteata_lf2sl2_10x	2	0.249032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0
Grahamia_bracteata	Grahamia_bracteata_lf2sl2_10x	2	0.222088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0
Grahamia_bracteata	Grahamia_bracteata_lf2sl2_10x	2	0.380557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0
Grahamia_bracteata	Grahamia_bracteata_lf2sl2_10x	2	0.37369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0
Grahamia_bracteata	Grahamia_bracteata_lf2sl2_10x	2	0.315686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	0.389152	0.135875	0.20276	0.930361	10	0.000597	NA	NA	0.011941	NA	NA	0.077352	NA	NA	NA	NA	NA	4.001333	8.939172	NA	0.075177	2.977123	0.207606135	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	0.459912	0.212039	0.193875	0.926904	9	0.002702	NA	NA	0.016003	NA	NA	0.050692	NA	NA	NA	NA	NA	3.593792	NA	NA	0.020201	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	0.170345	0.136113	0.140196	0.803444	7	0.000713	NA	NA	0.015955	NA	NA	0.044894	NA	NA	NA	NA	NA	3.613963	NA	NA	0.014766	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	0.283135	0.188726	0.196015	0.646969	8	0.00043	NA	NA	0.010752	NA	NA	0.03389	NA	NA	NA	NA	NA	NA	NA	NA	0.00045	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	0.514861	0.134878	0.138678	0.543358	9	0.001755	NA	NA	0.016617	NA	NA	0.037709	NA	NA	NA	NA	NA	NA	NA	NA	0.001474	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	0.401526	0.100048	0.225205	1.013689	9	0.000873	NA	NA	0.013383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.009398	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	0.254933	0.086933	0.182295	0.964953	6	0.00168	NA	NA	0.010167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.117978	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	0.275445	0.129888	0.190654	1.061577	NA	0.000527	NA	NA	0.01668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.022482	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	0.201442	0.087516	0.36693	0.980285	NA	0.001846	NA	NA	0.015482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.092807	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	0.394384	0.067327	0.256887	0.875737	NA	0.000859	NA	NA	0.015073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06277	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	0.143883	0.059799	0.447302	0.849135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0155	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	0.164487	0.21348	0.457517	0.767572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.029267	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	0.141961	0.153803	0.319369	0.717467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.017205	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	0.272357	0.109168	0.466669	0.914885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003286	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	0.16975	0.149934	0.542441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.009799	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	0.222467	0.205053	0.51601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007422	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	0.368465	0.131512	0.557577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000212	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	0.181979	NA	0.605736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001659	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.690835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003076	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.736012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.068097	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.556546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.036946	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.636357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002478	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.690461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00045	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.725072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000191	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.331336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000883	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.555049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000925	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.643692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001715	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.365805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001455	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.48656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.563972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.365463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.376922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.510661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.71291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.72393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.622908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.710154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.563807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.70004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.680468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.732152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.205063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.155908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.381711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.528445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.602248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.381603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Halophytum_ameghinoi	Halophytum_255.7_LargeImage1_10x_mod	1	NA	NA	0.487405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	0.08902	0.092142	0.171571	0.233849	8	NA	NA	NA	0.001248	NA	NA	0.01467	NA	NA	NA	NA	NA	1.089278	1.433799	NA	NA	NA	NA	NA	NA	1	1	4.452317	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	0.09444	0.097391	0.146169	0.281503	8	NA	NA	NA	0.001306	NA	NA	0.006583	NA	NA	NA	NA	NA	1.062087	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	0.12652	0.176018	0.17941	0.373573	7	NA	NA	NA	0.002238	NA	NA	0.004948	NA	NA	NA	NA	NA	1.036508	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	0.11285	0.131856	0.206812	0.388761	7	NA	NA	NA	0.001327	NA	NA	0.005293	NA	NA	NA	NA	NA	0.932621	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	0.0568	0.06185	0.100033	0.38627	9	NA	NA	NA	0.001525	NA	NA	0.007962	NA	NA	NA	NA	NA	0.960038	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	0.06368	0.101492	0.169713	0.382758	NA	NA	NA	NA	0.002175	NA	NA	0.008567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	0.1844	0.108146	0.181112	0.413945	NA	NA	NA	NA	NA	NA	NA	0.007885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	0.1544	0.143542	0.225357	0.380036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	0.08494	0.096418	0.229333	0.365492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	0.07327	0.1592	0.228386	0.305406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	0.10635	0.10856	0.21403	0.355042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	0.1002	0.154066	0.257485	0.362977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	0.05074	0.064846	0.261597	0.318407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	0.10743	0.330303	0.262955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.275121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.324217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.346354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.214337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.257204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.259595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.307938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.311182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.307207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.34465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.360773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.360198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.298654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.328748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.369077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.191292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.191266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.267815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.229468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.268554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.304599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.315124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
Hypertelis_salsoloides	Hypertelis_143.2_LargeImage1_10x_mod	1	NA	NA	0.2959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
